DepartmentKey,Address,City,County,DepartmentName,DepartmentSpecialty,DepartmentType,PostalCode,CensusTract
252,1979 Milky Way,VERONA,*Unspecified,EMH ANESTHESIA,Anesthesiology,HOD,53593,55025012700.0
253,1979 Milky Way,VERONA,*Unspecified,EMH BURN,Burn Surgery,,53593,55025012700.0
254,1979 Milky Way,VERONA,*Unspecified,EMH HOSPICE CARE,*Unspecified,,53593,55025012700.0
255,1979 Milky Way,VERONA,*Unspecified,EMH ONCOLOGY PHARMACY,*Unspecified,,53593,55025012700.0
256,1979 Milky Way,VERONA,*Unspecified,EMH PRE-ADMISSION TESTING,Pre-Admission Testing,,53593,55025012700.0
257,1979 Milky Way,VERONA,*Unspecified,EMH BREAST IMAGING,Radiology,HOD,53593,55025012700.0
258,1979 Milky Way,VERONA,*Unspecified,EMH DEXA IMAGING,Radiology,HOD,53593,55025012700.0
259,1979 Milky Way,VERONA,*Unspecified,EMH X-RAY IMAGING,Radiology,HOD,53593,55025012700.0
260,1979 Milky Way,VERONA,*Unspecified,EMH US IMAGING,Radiology,HOD,53593,55025012700.0
261,1979 Milky Way,VERONA,*Unspecified,EMH CT IMAGING,Radiology,HOD,53593,55025012700.0
262,1979 Milky Way,VERONA,*Unspecified,EMH IR IMAGING,Radiology,OR,53593,55025012700.0
263,1979 Milky Way,VERONA,*Unspecified,EMH NUCLEAR MEDICINE,Radiology,HOD,53593,55025012700.0
264,1979 Milky Way,VERONA,*Unspecified,EMH SOCIAL WORK,Social Services,HOD,53593,55025012700.0
265,1979 Milky Way,VERONA,*Unspecified,EMH GI SERVICES,*Unspecified,OR,53593,55025012700.0
266,1979 Milky Way,VERONA,*Unspecified,EMH CASE MANAGEMENT,Social Services,,53593,55025012700.0
267,1979 Milky Way,VERONA,*Unspecified,EMH BARIATRIC SURGERY,Bariatrics,,53593,55025012700.0
268,1979 Milky Way,VERONA,*Unspecified,EMH MRI IMAGING,Radiology,HOD,53593,55025012700.0
269,1979 Milky Way,VERONA,*Unspecified,EMH VASCULAR LAB,Lab,HOD,53593,55025012700.0
270,,VERONA,DANE,EMH INFUSION THERAPY,Infusion Therapy,HOD,53593,55025012700.0
271,,,*Unspecified,EMH MEDICINE SERVICES,*Unspecified,,,
272,,,*Unspecified,EMH SURGICAL SERVICES,*Unspecified,,,
273,,,*Unspecified,EMH CRITICAL CARE,*Unspecified,,,
274,,,*Unspecified,EMH OBSTETRICS SVCS,*Unspecified,,,
275,,,*Unspecified,EMH PEDIATRICS SVCS,*Unspecified,,,
276,1979 Milky Way,VERONA,*Unspecified,EMH NUTRITION,Nutrition,,53593,55025012700.0
277,1301 W 12th,Emporia,LYON,EMPORIA FAMILY PRACTICE,Family Medicine,,66801,20111000300.0
278,1301 W 12th,Emporia,LYON,EMPORIA INTERNAL MED,Internal Medicine,,66801,20111000300.0
279,1301 W 12th,Emporia,LYON,EMPORIA PEDIATRICS 4TH FLOOR,Pediatrics,,66801,20111000300.0
280,1301 W 12th,Emporia,LYON,EMPORIA LAB,Lab,,66801,20111000300.0
281,1301 W 12th,Emporia,LYON,EMPORIA ULTRASOUND,Radiology,,66801,20111000300.0
282,1301 W 12th,Emporia,LYON,EMPORIA XRAY,Radiology,,66801,20111000300.0
283,1301 W 12th,Emporia,LYON,EMPORIA OCCUPATIONAL THERAPY,Physical Therapy,,66801,20111000300.0
284,1301 W 12th,Emporia,LYON,EMPORIA SURGERY,General Surgery,,66801,20111000300.0
285,1301 W 12th,Emporia,LYON,EMPORIA OBSTETRICS AND GYNECOLOGY,Obstetrics and Gynecology,,66801,20111000300.0
286,1301 W 12th,Emporia,LYON,EMPORIA CARDIOLOGY,Cardiology,,66801,20111000300.0
287,1301 W 12th,Emporia,LYON,EMPORIA ALLERGY,Allergy,,66801,20111000300.0
288,1301 W 12th,Emporia,LYON,EMPORIA NEUROLOGY,Neurology,,66801,20111000300.0
289,1301 W 12th,Emporia,LYON,EMPORIA NEPHROLOGY,Nephrology,,66801,20111000300.0
290,1301 W 12th Ave,Emporia,LYON,EMPORIA UROLOGY,Urology,,66801-2592,
291,1301 W 12th,Emporia,LYON,EMPORIA LAB EMP IH,Lab,,66801,20111000300.0
292,1301 W 12th,Emporia,LYON,EMPORIA NEURO SURGERY,Neurosurgery,,66801,20111000300.0
293,1301 W 12th,Emporia,LYON,EMPORIA VEIN CLINIC,Cardiology,,66801,20111000300.0
294,1301 W 12th,EMPORIA,LYON,EMPORIA PEDS CARDIO,Cardiology,,66801,20111000300.0
295,"1301 W 12th Ave,Suite 401",EMPORIA,LYON,EMPORIA PEDS ONC/HEM,Hematology and Oncology,,66801,20111000300.0
296,1301 W 12th,Emporia,LYON,EMPORIA ENDOCRINOLOGY,Endocrinology,,66801,20111000300.0
297,1301 W 12th,Emporia,LYON,EMPORIA ORTHOPEDICS,Orthopedic Surgery,,66801,20111000300.0
298,1301 W 12th,Emporia,LYON,EMPORIA CTS,Cardiothoracic Surgery,,66801,20111000300.0
299,3520 SW 6th Ave,Topeka,SHAWNEE,6TH FRAZIER ENDOCRINOLOGY,Endocrinology,,66606,20177000500.0
300,3520 SW 6th Ave,Topeka,SHAWNEE,6TH FRAZIER PEDS ENDOCRINOLOGY,Pediatric Endocrinology,,66606,20177000500.0
301,3520 SW 6th Ave,Topeka,SHAWNEE,6TH FRAZIER X-RAY,Radiology,,66606,20177000500.0
302,3520 SW 6th Ave,Topeka,SHAWNEE,6TH FRAZIER LAB,Lab,,66606,20177000500.0
303,3520 SW 6th Ave,Topeka,SHAWNEE,6TH FRAZIER DIABETES LEARNING CENTER,Endocrinology,,66606,20177000500.0
304,3520 SW 6th Ave,Topeka,SHAWNEE,6TH FRAZIER LAB EMP IH,Lab,,66606,20177000500.0
305,1979 Milky Way,VERONA,*Unspecified,EMH CARDIAC CATH LAB,Cardiology,OR,53593,55025012700.0
306,929 SW Mulvane St,Topeka,SHAWNEE,HEART CENTER X-RAY,Radiology,,66606,20177000500.0
307,929 SW Mulvane St,Topeka,SHAWNEE,HEART CENTER LAB,Lab,,66606,20177000500.0
308,929 SW Mulvane St,Topeka,SHAWNEE,HEART CENTER CARDIOLOGY,Cardiology,,66606,20177000500.0
309,929 SW Mulvane St,Topeka,SHAWNEE,HEART CENTER ULTRASOUND,Radiology,,66606,20177000500.0
310,929 SW Mulvane St,Topeka,SHAWNEE,HEART CENTER NUCLEAR MED,Radiology,,66606,20177000500.0
311,929 SW Mulvane St,Topeka,SHAWNEE,HEART CENTER ANTI COAG CLINIC,Cardiology,,66606,20177000500.0
312,929 SW Mulvane St,Topeka,SHAWNEE,HEART FAILURE CLINIC,Cardiology,,66606,20177000500.0
313,929 SW Mulvane St,Topeka,SHAWNEE,HEART CENTER VEIN CLINIC,Cardiology,,66606,20177000500.0
314,929 SW Mulvane St,Topeka,SHAWNEE,HEART CENTER PACEMAKER CLINIC,Cardiology,,66606,20177000500.0
315,1979 Milky Way,VERONA,*Unspecified,EMH CARDIAC NIC,Cardiology,HOD,53593,55025012700.0
316,929 SW Mulvane St,Topeka,SHAWNEE,HEART CENTER PEDIATRIC CARDIOLOGY,Pediatric Cardiology,,66606,20177000500.0
317,929 SW Mulvane St,Topeka,SHAWNEE,HEART CENTER LIPID CLINIC,Cardiology,,66606,20177000500.0
318,929 SW Mulvane St,TOPEKA,SHAWNEE,HEART CENTER CARDIAC IMAGING,Radiology,,66606-1677,
319,929 SW Mulvane St,Topeka,SHAWNEE,CARDIOTHORACIC SURGERY-HC,Cardiothoracic Surgery,,66606,20177000500.0
320,929 SW Mulvane,Topeka,SHAWNEE,HEART CENTER VALVE,Cardiology,,66606,20177000500.0
321,1979 Milky Way,VERONA,*Unspecified,EMH CARDIAC SERVICES,Cardiology,HOD,53593,55025012700.0
322,1979 Milky Way,VERONA,*Unspecified,EMH CARDIAC REHAB,Cardiology,HOD,53593,55025012700.0
323,,,*Unspecified,EMH NEUROLOGY,Neurology,,,
324,823 SW Mulvane St,Topeka,SHAWNEE,823 INTERNAL MEDICINE,Internal Medicine,,66606,20177000500.0
325,823 SW Mulvane St,Topeka,SHAWNEE,823 BARIATRICS,Bariatrics,,66606,20177000500.0
326,823 SW Mulvane St,Topeka,SHAWNEE,823 X-RAY,Radiology,,66606,20177000500.0
327,823 SW Mulvane St,Topeka,SHAWNEE,823 LAB,Lab,,66606,20177000500.0
328,823 SW Mulvane St 3rd Floor,Topeka,SHAWNEE,823 PULMONARY,Pulmonology,,66606,20177000500.0
329,823 SW Mulvane St,Topeka,SHAWNEE,823 UROLOGY,Urology,,66606,20177000500.0
330,823 SW Mulvane St,Topeka,SHAWNEE,823 FAMILY PRACTICE,Family Medicine,,66606,20177000500.0
331,823 SW Mulvane St,Topeka,SHAWNEE,823 NEPHROLOGY,Nephrology,,66606,20177000500.0
332,823 SW Mulvane St,Topeka,SHAWNEE,823 ORTHOPEDICS,Orthopedic Surgery,,66606,20177000500.0
333,823 SW Mulvane St,Topeka,SHAWNEE,823 PULMONARY,Pulmonology,,66606,20177000500.0
334,823 SW Mulvane St 3rd Floor,Topeka,SHAWNEE,823 PULMONARY LAB,Pulmonology,,66606,20177000500.0
335,823 SW Mulvane St,Topeka,SHAWNEE,823 WOMEN'S CENTER,Radiology,,66606,20177000500.0
336,823 SW Mulvane St,Topeka,SHAWNEE,823 SURGERY GENERAL,General Surgery,,66606,20177000500.0
337,823 SW Mulvane St,Topeka,SHAWNEE,823 SURGERY NEURO,Neurosurgery,,66606,20177000500.0
338,"823 SW Mulvane St, Suite 220",Topeka,SHAWNEE,823 SURGERY OPHTHALMOLOGY,Ophthalmology,,66606,20177000500.0
339,823 SW Mulvane St,Topeka,SHAWNEE,823 SURGERY ULTRASOUND,Radiology,,66606,20177000500.0
340,823 SW Mulvane St,Topeka,SHAWNEE,CLINICAL RESEARCH CNTR,Research,,66606,20177000500.0
341,823 SW Mulvane St,Topeka,SHAWNEE,823 WOUNDCARE,Wound Care,,66606,20177000500.0
342,823 SW Mulvane St,TOPEKA,SHAWNEE,823 TREATMENT ROOM,*Unspecified,,66606,20177000500.0
343,823 SW Mulvane St,Topeka,SHAWNEE,823 LAB EMP IH,Lab,,66606,20177000500.0
344,823 SW Mulvane St,Topeka,SHAWNEE,823 BREAST DIAGNOSTIC,Radiology,HOD,66606,20177000500.0
345,823 SW Mulvane St Suite 200,TOPEKA,SHAWNEE,823 PLASTIC SURGERY,Plastic Surgery,,66606,20177000500.0
346,823 SW Mulvane St,TOPEKA,SHAWNEE,823 ORTHO X-RAY,Radiology,,66606,20177000500.0
347,823 SW Mulvane St,TOPEKA,SHAWNEE,OP PALLIATIVE MEDICINE,Palliative Medicine,,66606,20177000500.0
348,823 SW Mulvane,Topeka,SHAWNEE,WELLNESS CLINIC,Internal Medicine,,66606,20177000500.0
349,901 SW Garfield Ave,Topeka,SHAWNEE,901 INTERNAL MED,Internal Medicine,,66606,20177000500.0
350,901 SW Garfield Ave,Topeka,SHAWNEE,901 ALLERGY,Allergy,,66606,20177000500.0
351,901 SW Garfield Ave,Topeka,SHAWNEE,901 XRAY,Radiology,,66606,20177000500.0
352,901 SW Garfield Ave,Topeka,SHAWNEE,901 LAB,Lab,,66606,20177000500.0
353,901 SW Garfield Ave,Topeka,SHAWNEE,901 ULTRASOUND,Radiology,,66606,20177000500.0
354,901 SW Garfield Ave,Topeka,SHAWNEE,901 RHEUMATOLOGY,Rheumatology,,66606,20177000500.0
355,901 SW Garfield Ave,Topeka,SHAWNEE,901 INFECTIOUS DISEASE,Infectious Diseases,,66606,20177000500.0
356,901 SW Garfield Ave,Topeka,SHAWNEE,901 NEUROLOGY,Neurology,,66606,20177000500.0
357,901 SW Garfield Ave,Topeka,SHAWNEE,901 NEUROLOGY LAB,Lab,,66606,20177000500.0
358,901 SW Garfield Ave,Topeka,SHAWNEE,901 FAMILY PRACTICE,Family Medicine,,66606,20177000500.0
359,901 SW Garfield Ave,Topeka,SHAWNEE,901 BARIATRICS,Bariatrics,,66606,20177000500.0
360,901 SW Garfield Ave,Topeka,SHAWNEE,901 NEPHROLOGY,Nephrology,,66606,20177000500.0
361,901 SW Garfield Ave,TOPEKA,SHAWNEE,901 TREATMENT ROOM,*Unspecified,,66606,20177000500.0
362,901 SW Garfield Ave,Topeka,SHAWNEE,901 LAB EMP IH,Lab,,66606,20177000500.0
363,901 SW Garfield Ave,Topeka,SHAWNEE,901 LAB SPECIMEN ONLY,Lab,,66606,20177000500.0
364,901 SW Garfield,TOPEKA,SHAWNEE,COTTON O'NEIL CARE,Internal Medicine,,66606,20177000500.0
365,2200 Harvard Road Suite B,Lawrence,DOUGLAS,LAWRENCE X-RAY,Radiology,,66049,20045000702.0
366,2200 Harvard Road Suite B,Lawrence,DOUGLAS,LAWRENCE LAB,Lab,,66049,20045000702.0
367,2200 Harvard Road Suite B,Lawrence,DOUGLAS,LAWRENCE ENDOCRINOLOGY,Endocrinology,,66049,20045000702.0
368,2200 Harvard Road Suite B,Lawrence,DOUGLAS,LAWRENCE RHEUMATOLOGY,Rheumatology,,66049,20045000702.0
369,2200 Harvard Road Suite B,Lawrence,DOUGLAS,LAWRENCE PEDS ENDOCRINOLOGY,Pediatric Endocrinology,,66049,20045000702.0
370,2200 Harvard Road Suite B,Lawrence,DOUGLAS,LAWRENCE NEPHROLOGY,Nephrology,,66049,20045000702.0
371,118 W 4th St,Lebo,LYON,LEBO CLINIC,Family Medicine,,66856,20139010300.0
372,118 W 4th,Lebo,LYON,LEBO X-RAY,Radiology,,66856,20139010300.0
373,118 W 4th St,LEBO,COFFEY,LEBO LAB,Lab,,66856-0507,
374,407 E Wyandotte St,Meriden,JACKSON,MERIDEN CLINIC,Family Medicine,,66512,20177003302.0
375,407 E Wyandotte St,Meriden,JACKSON,MERIDEN X-RAY,Radiology,,66512,20177003302.0
376,407 E Wyandotte St,Meriden,JACKSON,MERIDEN LAB,Lab,,66512,20177003302.0
377,1500 SW 10th Ave,Topeka,SHAWNEE,MATERNAL FETAL MEDICINE CLINIC,Maternal and Fetal Medicine,,66604,20177003603.0
378,1130 N Kansas Ave,Topeka,SHAWNEE,NORTH CLINIC,Family Medicine,,66608,20177000700.0
379,1130 N Kansas Ave,Topeka,SHAWNEE,NORTH FAMILY PRACTICE,Family Medicine,,66608,20177000700.0
380,1130 N Kansas Ave,Topeka,SHAWNEE,NORTH CLINIC XRAY,Radiology,,66608,20177000700.0
381,1130 N Kansas Ave,Topeka,SHAWNEE,NORTH LAB,Lab,,66608,20177000700.0
382,1130 N Kansas Ave,Topeka,SHAWNEE,NORTH EXPRESS CARE,Urgent Care,,66608,20177000700.0
383,1130 N Kansas Ave,Topeka,SHAWNEE,NORTH EXPRESS LAB,Lab,,66608,20177000700.0
384,909 SW Mulvane St,Topeka,SHAWNEE,KOSM ORTHO,Orthopedic Surgery,,66606,20177000500.0
385,909 SW Mulvane St,Topeka,SHAWNEE,KOSM PHYSICAL THERAPY,Physical Therapy,,66606,20177000500.0
386,909 SW Mulvane St,Topeka,SHAWNEE,KOSM XRAY,Radiology,,66606,20177000500.0
387,909 SW Mulvane St,Topeka,SHAWNEE,KOSM LAB,Lab,,66606,20177000500.0
388,131 W Market St Ste B,Osage City,OSAGE,OSAGE CLINIC,Family Medicine,,66523,20139010400.0
389,131 W Market St Ste B,Osage City,OSAGE,OSAGE ALLERGY,Allergy,,66523,20139010400.0
390,131 W Market St Ste B,Osage City,OSAGE,OSAGE ORTHOPEDICS,Orthopedic Surgery,,66523,20139010400.0
391,131 W Market St Ste B,Osage City,OSAGE,OSAGE XRAY,Radiology,,66523,20139010400.0
392,131 W Market St Ste B,Osage City,OSAGE,OSAGE LAB,Lab,,66523,20139010400.0
393,131 W Market St Ste B,Osage City,OSAGE,OSAGE EXPRESS CARE,Urgent Care,,66523,20139010400.0
394,131 W Market St Ste B,Osage City,OSAGE,OSAGE EXPRESS LAB,Lab,,66523,20139010400.0
395,131 W Market St Ste B,OSAGE CITY,OSAGE,OSAGE DIABETES LEARNING CENTER,Endocrinology,,66523,20139010400.0
396,209 W Jefferson St,Oskaloosa,JEFFERSON,OSKALOOSA CLINIC,Family Medicine,,66066,20087020300.0
397,209 W Jefferson St,Oskaloosa,JEFFERSON,OSKALOOSA ALLERGY,Allergy,,66066,20087020300.0
398,209 W Jefferson St,Oskaloosa,JEFFERSON,OSKALOOSA XRAY,Radiology,,66066,20087020300.0
399,209 W Jefferson St,Oskaloosa,JEFFERSON,OSKALOOSA LAB,Lab,,66066,20087020300.0
400,1500 SW 10th Ave,Topeka,SHAWNEE,LTC X-RAY,Radiology,,66604,20177003603.0
401,1500 SW 10th Ave,Topeka,SHAWNEE,LTC LAB,Lab,,66604,20177003603.0
402,1500 SW 10th Ave,Topeka,SHAWNEE,LONG TERM CARE,Internal Medicine,,66604,20177003603.0
403,1979 Milky Way,VERONA,*Unspecified,EMH HEM ONC,Hematology and Oncology,HOD,53593,55025012700.0
404,1979 Milky Way,VERONA,*Unspecified,EMH CHEMO INFUSION,Oncology,HOD,53593,55025012700.0
405,423 Main St,Rossville,SHAWNEE,ROSSVILLE CLINIC,Family Medicine,,66533,20085982800.0
406,423 Main St,Rossville,SHAWNEE,ROSSVILLE INTERNAL MEDICINE,Internal Medicine,,66533,20085982800.0
407,423 Main St,Rossville,SHAWNEE,ROSSVILLE X-RAY,Radiology,,66533,20085982800.0
408,423 Main St,Rossville,SHAWNEE,ROSSVILLE LAB,Lab,,66533,20085982800.0
409,3707 SW 6th Ave,Topeka,SHAWNEE,SV WEST PSYCH,Psychiatry,,66606,20177000500.0
410,,,*Unspecified,SV WEST ADDICTION MEDICINE,Addiction Medicine,,,
411,3707 SW 6th Ave,Topeka,SHAWNEE,SV WEST LAB,Lab,,66606,20177000500.0
412,6725 SW 29 St,Topeka,SHAWNEE,URISH CLINIC,Family Medicine,,66614,20177003603.0
413,6725 SW 29 St,Topeka,SHAWNEE,URISH XRAY,Radiology,,66614,20177003603.0
414,6725 SW 29 St,Topeka,SHAWNEE,URISH LAB,Lab,,66614,20177003603.0
415,6725 SW 29 St,Topeka,SHAWNEE,URISH EXPRESS CARE,Urgent Care,Normal,66614,20177003603.0
416,6725 SW 29th ST,TOPEKA,SHAWNEE,URISH EXPRESS LAB,Lab,,66614,20177003603.0
417,6725 SW 29 St,Topeka,SHAWNEE,URISH LAB EMP IH,Lab,,66614,20177003603.0
418,1704 Commercial Circle,Wamego,POTTAWATOMIE,WAMEGO CLINIC,Family Medicine,,66547,20149000200.0
419,1704 Commercial Circle,Wamego,POTTAWATOMIE,WAMEGO ALLERGY,Allergy,,66547,20149000200.0
420,1704 Commercial Circle,Wamego,POTTAWATOMIE,WAMEGO ULTRASOUND,Radiology,,66547,20149000200.0
421,1704 Commercial Circle,Wamego,POTTAWATOMIE,WAMEGO XRAY,Radiology,,66547,20149000200.0
422,1704 Commercial Circle,Wamego,POTTAWATOMIE,WAMEGO LAB,Lab,,66547,20149000200.0
423,1704 Commercial Circle,Wamego,POTTAWATOMIE,WAMEGO CARDIOLOGY,Cardiology,,66547-9690,
424,1704 Commercial Circle,Wamego,POTTAWATOMIE,WAMEGO LAB EMP IH,Lab,,66547,20149000200.0
425,2600 NW Rochester R,Topeka,SHAWNEE,WALMART NORTH CLINIC,Family Medicine,,66617,20177003301.0
426,2600 NW Rochester R,Topeka,SHAWNEE,WALMART NORTH LAB,Lab,,66617,20177003301.0
427,1504 SW 8th Street,Topeka,SHAWNEE,OCCUPATIONAL MEDICINE,Occupational Medicine,,66604,20177003603.0
428,,,*Unspecified,LIFELINE,*Unspecified,,,
429,1500 SW 10th Ave,Topeka,SHAWNEE,HOSPITALIST,Internal Medicine,,66604,20177003603.0
430,,,*Unspecified,PEDS HOSPITALIST,Pediatrics,,,
431,1500 SW 10th Ave,TOPEKA,SHAWNEE,SV PICU PROVIDERS,Pediatric Critical Care Medicine,,66604,20177003603.0
432,1500 SW 10th Ave,TOPEKA,SHAWNEE,SV DIABETES SERV LINE,Diabetes Services,,66604,20177003603.0
433,1133 College Ave Bldg E,Manhattan,RILEY,MANHATTAN INTERNAL MEDICINE,Internal Medicine,,66502,20161000900.0
434,1133 College Ave Bldg E,Manhattan,RILEY,MANHATTAN ALLERGY,Allergy,,66502,20161000900.0
435,1133 College Ave Bldg E Suite 210,Manhattan,RILEY,MANHATTAN CARDIOLOGY,Cardiology,,66502,20161000900.0
436,1133 College Ave Bldg E,Manhattan,RILEY,MANHATTAN XRAY,Radiology,,66502,20161000900.0
437,1133 College Ave Bldg E,Manhattan,RILEY,MANHATTAN LAB,Lab,,66502,20161000900.0
438,1133 College Ave Bldg E,Manhattan,RILEY,MANHATTAN ULTRASOUND,Radiology,,66502,20161000900.0
439,1133 College Ave Bldg E,Manhattan,RILEY,MANHATTAN NUCLEAR MEDICINE,Radiology,,66502,20161000900.0
440,1133 College Ave Bldg E,Manhattan,RILEY,MANHATTAN LONG TERM CARE,Internal Medicine,,66502,20161000900.0
441,1133 College Ave Bldg E,Manhattan,RILEY,MANHATTAN FAMILY PRACTICE,Family Medicine,,66502,20161000900.0
442,1133 College Ave Bldg E,Manhattan,RILEY,MANHATTAN NEPHROLOGY,Nephrology,,66502-2813,
443,1133 College Ave Bldg E,Manhattan,RILEY,MANHATTAN NEUROLOGY,Neurology,,66502,20161000900.0
444,1133 College Ave Bldg E,Manhattan,RILEY,MANHATTAN LAB EMP IH,Lab,,66502,20161000900.0
445,1133 College Ave Bldg E Suite 210,Manhattan,SHAWNEE,MANHATTAN NEURO SURG,Neurosurgery,,66502,20161000900.0
446,1133 College Ave Bldg E,Manhattan,RILEY,MANHATTAN VEIN CLINIC,Cardiology,,66502,20161000900.0
447,1133 College Ave Bldg E,Manhattan,RILEY,MANHATTAN PEDS CARDIO,Pediatric Cardiology,,66502,20161000900.0
448,1133 College Ave Bldg E Suite 210,MANHATTAN,RILEY,MANHATTAN PEDS ENDOCRINOLOGY,Pediatric Endocrinology,,66502,20161000900.0
449,1133 College Ave Bldg E,MANHATTAN,RILEY,MANHATTAN PEDS HEMATOLOGY AND ONCOLOGY,Hematology and Oncology,,66502,20161000900.0
450,1133 College Ave Bldg E,MANHATTAN,RILEY,MANHATTAN ED PROVIDERS,Emergency Medicine,,66502,20161000900.0
451,1133 College Ave Bldg E Suite 210,Manhattan,RILEY,MANHATTAN CTS,Cardiothoracic Surgery,,66502,20161000900.0
452,4100 SW 15th,Topeka,SHAWNEE,PEDIATRICCARE,Pediatrics,,66604,20177003603.0
453,4100 SW 15th,Topeka,SHAWNEE,PEDIATRIC X-RAY,Radiology,,66604,20177003603.0
454,4100 SW 15th,Topeka,SHAWNEE,PEDIATRIC LAB,Lab,,66604,20177003603.0
455,2860 SW Mission Wood Dr,Topeka,SHAWNEE,PEDIATRIC MISSION WOODS,Pediatrics,,66614,20177003603.0
456,2860 SW Mission Wood Dr,Topeka,SHAWNEE,PEDIATRIC MISSION XRAY,Radiology,,66614,20177003603.0
457,2860 SW Mission Wood Dr,Topeka,SHAWNEE,PEDIATRIC MISSION LAB,Lab,,66614,20177003603.0
458,415 SW 8th Street,Topeka,SHAWNEE,PB CENTRAL BILLING OFFICE,*Unspecified,,66606,20177000500.0
459,901 SW Garfield Ave,Topeka,SHAWNEE,CARE MANAGEMENT,Care Management,,66606,20177000500.0
460,901 SW Garfield Ave,TOPEKA,SHAWNEE,DRIVE UP FLU CLINIC,Internal Medicine,,66606,20177000500.0
461,1500 SW 10th Ave,TOPEKA,SHAWNEE,MYCHART E-VISIT,*Unspecified,,66606,20177000500.0
462,,,*Unspecified,CO CENTRAL SCHEDULING,*Unspecified,,,
463,715 Washington St,LYNDON,OSAGE,LYNDON CLINIC,Family Medicine,,66451-9856,
464,715 Washington St,Lyndon,OSAGE,LYNDON LAB,Lab,,66451-9856,
465,1979 Milky Way,VERONA,DANE,EHS ASC,*Unspecified,OR,53593,55025012700.0
466,"830 SW Lane St, Suite B",Topeka,SHAWNEE,HEALTHWISE,Internal Medicine,,66606,20177000500.0
467,,,*Unspecified,HEALTHWISE,*Unspecified,,,
468,1516 SW 6th Ave Suite 2,Topeka,SHAWNEE,LUI GENERAL SURGERY,General Surgery,,66606,20177000500.0
469,1504 SW 8th Ave,Topeka,SHAWNEE,KRH OUTPATIENT THERAPY,Physical Therapy,,66606,20177000500.0
470,2252 SW 10th Ave,Topeka,*Unspecified,SV RETAIL PHARMACY,Pharmacy,,66604,20177003603.0
471,2660 SW 3rd Street,TOPEKA,SHAWNEE,KANZA ORTHO,Orthopedic Surgery,,66606,20177000500.0
472,2660 SW 3rd Street,TOPEKA,SHAWNEE,KANZA THERAPY,Physical Therapy,,66606,20177000500.0
473,2660 SW 3rd Street,TOPEKA,SHAWNEE,KANZA ORTHO LAB,Lab,,66606,20177000500.0
474,2660 SW 3rd Street,TOPEKA,SHAWNEE,KANZA ORTHO XRAY,Radiology,,66606,20177000500.0
475,2660 SW 3rd Street,TOPEKA,SHAWNEE,KANZA NEUROLOGY,Neurology,,66606,20177000500.0
476,2660 SW 3rd Street,TOPEKA,SHAWNEE,KANZA NEUROSURGERY,Neurosurgery,,66606,20177000500.0
477,2660 SW 3rd Street,TOPEKA,SHAWNEE,KANZA NEURO XRAY,Radiology,,66606,20177000500.0
478,4505 NW Fielding Rd,TOPEKA,SHAWNEE,NORTH FIELDING CLINIC,Family Medicine,,66618,20177000700.0
479,4505 NW Fielding Rd,TOPEKA,SHAWNEE,NORTH FIELDING LAB,Lab,,66618,20177000700.0
480,4505 NW Fielding Rd,TOPEKA,SHAWNEE,NORTH FIELDING X-RAY,Radiology,,66618,20177000700.0
481,4505 NW Fielding Rd,TOPEKA,SHAWNEE,NORTH FIELDING BEHAVIOR MED,Psychiatry,,66618,20177000700.0
482,4505 NW Fielding Rd,TOPEKA,SHAWNEE,NORTH FIELDING EXPRESS CARE,Urgent Care,Normal,66618,20177000700.0
483,4505 NW Fielding Rd,TOPEKA,SHAWNEE,NORTH FIELDING EXPRESS CARE LAB,Lab,,66618,20177000700.0
484,4505 NW Fielding Rd,TOPEKA,SHAWNEE,NORTH FIELDING EXPRESS CARE X-RAY,*Unspecified,,66618,20177000700.0
485,4505 NW Fielding Rd,TOPEKA,SHAWNEE,NORTH FIELDING LAB EMP IH,Lab,,66618,20177000700.0
486,909 SW Mulvane St,TOPEKA,SHAWNEE,INTENSIVE PRIMARY CARE,Internal Medicine,,66606-1677,
487,909 SW Mulvane St,TOPEKA,SHAWNEE,ZZMIDTOWN EXPRESS CARE,Urgent Care,,66606-1677,
488,909 SW Mulvane St,TOPEKA,SHAWNEE,ZZMIDTOWN EXPRESS LAB,Urgent Care,,66606-1677,
489,909 SW Mulvane St,TOPEKA,SHAWNEE,ZZ909 MULVANE XRAY,Radiology,,66606-1677,
490,1979 Milky Way,VERONA,*Unspecified,EPH EMERGENCY,Emergency Medicine,,53593,55025012700.0
491,1979 Milky Way,VERONA,*Unspecified,EPH NEONATAL ICU,Emergency Medicine,,53593,55025012700.0
492,1979 Milky Way,VERONA,*Unspecified,EPH NUC MED IMAGING,*Unspecified,,53593,55025012700.0
493,1979 Milky Way,VERONA,*Unspecified,EPH ONCOLOGY,Pediatric Oncology,,53593,55025012700.0
494,1979 Milky Way,VERONA,*Unspecified,EPH PACU,*Unspecified,,53593,55025012700.0
495,1979 Milky Way,VERONA,*Unspecified,EPH MEDICAL,*Unspecified,,53593,55025012700.0
496,1979 Milky Way,VERONA,*Unspecified,EPH PHYS MED & REHAB,Pediatric Physical Medicine and Rehabilitation,,53593,55025012700.0
497,1979 Milky Way,VERONA,*Unspecified,EPH PEDIATRIC ICU,Pediatric Intensive Care,,53593,55025012700.0
498,1979 Milky Way,VERONA,*Unspecified,EPH PRE-OP,*Unspecified,,53593,55025012700.0
